fit_scenario,minute,error_c,error_rate_c_per_min,applied_command,integral_state,outdoor_delta_c,load_fraction,nearest_error_rule,nearest_delta_rule,label_kp,label_ki,local_rollout_score,behaviour_policy
1.0,260.0,-0.1117699720086982,0.030682211312964468,0.25,74.80783073896146,12.029105210871897,0.07601263680669734,2.0,3.0,0.42828253567762714,0.003691822183313399,5.385613016183011,0.0
1.0,270.0,0.21012643099999906,0.032189640300869723,0.32,75.48178650837072,12.096912058592096,0.07601263680669734,2.0,3.0,0.3832001635010348,0.003537996259008674,5.495264495011957,0.0
1.0,280.0,0.23848558188901592,0.002835915088901686,0.35000000000000003,77.96223923269142,12.16245338619187,0.07601263680669734,2.0,2.0,0.45082372176592334,0.0030765184860944996,3.956654286015189,0.0
1.0,290.0,0.11448252544932558,-0.012400305643969035,0.3,79.97510181436427,12.225604432028994,0.07601263680669734,2.0,2.0,0.45082372176592334,0.0030765184860944996,2.7775753699400223,0.0
1.0,300.0,-0.056301385204662324,-0.01707839106539879,0.25,80.41581456188456,12.28624498449846,0.07601263680669734,2.0,2.0,0.45082372176592334,0.0030765184860944996,2.8970472222230637,0.0
1.0,0.0,1.4472472401409782,0.0,0.0,0.0,9.950022977104844,0.07601263680669734,3.0,2.0,0.7105035026371225,0.03830928028099834,82.1991828026784,1.0
1.0,10.0,1.759295752893312,0.03120485127523338,0.75,0.0,10.024410615088733,0.07601263680669734,3.0,3.0,0.47336490785421953,0.00338417033470395,53.1280503899863,1.0
1.0,20.0,1.438364502430428,-0.032093125046288404,1.0,0.0,10.100477857243177,0.07601263680669734,3.0,1.0,0.45082372176592334,0.0030765184860944996,30.641790709677576,1.0
1.0,30.0,0.41936372265270094,-0.1019000779777727,0.72,8.510328702018395,10.178079905249362,0.07601263680669734,2.0,1.0,0.45082372176592334,0.0030765184860944996,41.81448286749435,1.0
1.0,40.0,-0.7715776682286624,-0.11909413908813633,0.0,8.344159794305082,10.257069039198292,0.07601263680669734,1.0,1.0,0.45082372176592334,0.0030765184860944996,66.07127496114705,1.0
1.0,50.0,-1.2592371594579959,-0.04876594912293335,0.0,8.344159794305082,10.337294898784052,0.07601263680669734,1.0,1.0,0.45082372176592334,0.0030765184860944996,48.345441807709996,1.0
1.0,60.0,-1.0847481875284295,0.017448897192956635,0.0,8.344159794305082,10.41860476952317,0.07601263680669734,1.0,2.0,0.45082372176592334,0.0030765184860944996,24.334997737134664,1.0
1.0,70.0,-0.72656645021533,0.03581817373130995,0.0,8.344159794305082,10.50084387345536,0.07601263680669734,1.0,3.0,0.7105035026371225,0.03830928028099834,11.208528757263345,1.0
1.0,80.0,-0.21171031200389123,0.051485613821143875,0.0,6.665963094327758,10.583855663772106,0.07601263680669734,2.0,3.0,0.7105035026371225,0.03830928028099834,6.504846797036471,1.0
1.0,90.0,0.18459519924392964,0.03963055112478209,0.35000000000000003,6.330854490200284,10.667482122812466,0.07601263680669734,2.0,3.0,0.7105035026371225,0.03830928028099834,8.938646241748323,1.0
