minute,temperature
67.3,26.152787740334727
67.4,26.152025708300705
67.5,26.151267476917308
67.60000000000001,26.150513027228712
67.7,26.149762340373638
67.8,26.149015397584872
67.9,26.14827218018881
68.0,26.14753266960497
68.10000000000001,26.146796847345556
68.2,26.14606469501497
68.3,26.14533619430937
68.4,26.144611327016193
68.5,26.143890075013726
68.60000000000001,26.143172420270627
68.7,26.142458344845494
68.8,26.141747830886402
68.9,26.141040860630465
69.0,26.140337416403387
69.10000000000001,26.13963748061903
69.2,26.13894103577896
69.3,26.138248064472023
69.4,26.137558549373896
69.5,26.13687247324667
69.60000000000001,26.1361898189384
69.7,26.135510569382703
69.8,26.134834707598294
69.9,26.134162216688598
70.0,26.13349307984131
70.10000000000001,26.132827280327966
70.2,26.13216480150355
70.3,26.131505626806057
70.4,26.130849739756083
70.5,26.130197123956417
70.60000000000001,26.129547763091633
70.7,26.128901640927673
70.8,26.12825874131145
70.9,26.127619048170438
71.0,26.126982545512277
71.10000000000001,26.12634921742437
71.2,26.125719048073478
71.3,26.125092021705335
71.4,26.12446812264425
71.5,26.123847335292712
71.60000000000001,26.12322964413101
71.7,26.122615033716826
71.8,26.122003488684875
71.9,26.121394993746495
72.0,26.12078953368928
72.10000000000001,26.1201870933767
72.2,26.11958765774771
72.3,26.118991211816397
72.4,26.118397740671575
72.5,26.117807229476437
72.60000000000001,26.11721966346817
72.7,26.116635027957596
72.8,26.116053308328794
72.9,26.115474490038746
73.0,26.114898558616964
73.10000000000001,26.11432549966513
73.2,26.113755298856745
73.3,26.113187941936754
73.4,26.112623414721206
73.5,26.11206170309689
73.60000000000001,26.111502793020993
73.7,26.110946670520725
73.8,26.110393321693
73.9,26.109842732704067
74.0,26.109294889789172
74.10000000000001,26.108749779252214
74.2,26.108207387465402
74.3,26.107667700868912
74.4,26.10713070597055
74.5,26.10659638934542
74.60000000000001,26.106064737635574
74.7,26.105535737549694
74.8,26.10500937586275
74.9,26.10448563941567
75.0,26.10396451511502
75.10000000000001,26.103445989932663
75.2,26.10293005090544
75.3,26.10241668513485
75.4,26.10190587978672
75.5,26.101397622090897
75.60000000000001,26.100891899340905
75.7,26.100388698893653
75.8,26.099888008169103
75.9,26.099389814649957
76.0,26.098894105881353
76.10000000000001,26.09840086947055
76.2,26.097910093086607
76.3,26.09742176446009
76.4,26.09693587138276
76.5,26.096452401707264
76.60000000000001,26.095971343346832
76.7,26.095492684274983
76.80000000000001,26.095016412525215
76.9,26.09454251619071
77.0,26.094070983424032
77.10000000000001,26.09360180243684
77.2,26.093134961499583
77.30000000000001,26.092670448941217
77.4,26.0922082531489
77.5,26.091748362567714
77.60000000000001,26.09129076570037
77.7,26.090835451106926
77.80000000000001,26.090382407404487
77.9,26.089931623266942
78.0,26.08948308742466
78.10000000000001,26.089036788664227
78.2,26.08859271582815
78.30000000000001,26.08815085781458
78.4,26.087711203577047
78.5,26.08727374212417
78.60000000000001,26.086838462519395
78.7,26.086405353880703
78.80000000000001,26.08597440538036
78.9,26.085545606244626
79.0,26.085118945753507
79.10000000000001,26.084694413240463
79.2,26.084271998092163
79.30000000000001,26.083851689748204
79.4,26.083433477700858
79.5,26.0830173514948
