episode,return,iae,kp,ki,gradient,gradient_kp,gradient_ki,gradient_logits,logits,noise,noise_std,noise_mean,noise_l2,steps,status
50,-71.41394827350297,71.41394827350297,0.4493157188051727,0.023104121979616643,"[-3.229078174735365, -46764.20061190195]",-3.229078174735365,-46764.20061190195,"[-1.8377268823116293, -2122.7595402530374]","[0.6952141991697653, 0.5710823237617791]","{'std': 0.1, 'mean': 0.003477636568415272, 'sample_std': 0.09749641773109456, 'l2': 3.3795228230916985, 'first': -0.07632905407277656, 'last': -0.05761701134055968, 'samples': 1200}",0.1,0.003477636568415272,3.3795228230916985,1200,updated
51,-73.84262757014733,73.84262757014733,0.4493052600581946,0.022157658102724485,"[-2041.5280981377944, 62726.90474299944]",-2041.5280981377944,62726.90474299944,"[-1161.8507136552903, 2746.587433186584]","[0.6951958219009422, 0.5498547283592488]","{'std': 0.1, 'mean': -0.0016982494681872485, 'sample_std': 0.0993373655132102, 'l2': 3.441650110925511, 'first': -0.0037432077963914915, 'last': -0.05722416610961219, 'samples': 1200}",0.1,-0.0016982494681872485,3.441650110925511,1200,updated
52,-70.88203188712878,70.88203188712878,0.44272888452878517,0.023388788276324703,"[-1839.0294044777556, 36715.14365551825]",-1839.0294044777556,36715.14365551825,"[-1035.2696993603379, 1684.1998887109137]","[0.6835773147643893, 0.5773206026911146]","{'std': 0.1, 'mean': 0.0036148375729106517, 'sample_std': 0.09963141025713039, 'l2': 3.45360419744414, 'first': 0.15437413515602816, 'last': 0.12446388580859409, 'samples': 1200}",0.1,0.0036148375729106517,3.45360419744414,1200,updated
53,-69.65073344637878,69.65073344637878,0.436929329527102,0.024172364141854075,"[121.1736996982392, -68314.42669311335]",121.1736996982392,-68314.42669311335,"[67.54849907821203, -3223.2151304954114]","[0.6732246177707859, 0.5941626015782238]","{'std': 0.1, 'mean': 0.0017224365941035343, 'sample_std': 0.09922636077524713, 'l2': 3.4378197964152, 'first': -0.017667488638856255, 'last': -0.07019872397424308, 'samples': 1200}",0.1,0.0017224365941035343,3.4378197964152,1200,updated
54,-71.79194155450242,71.79194155450242,0.43730600085885374,0.022691888195215736,"[-10529.220934164423, -124936.28103765904]",-10529.220934164423,-124936.28103765904,"[-5873.3054543357985, -5584.106242359898]","[0.673900102761568, 0.5619304502732696]","{'std': 0.1, 'mean': 0.001752506124077795, 'sample_std': 0.0994016906782056, 'l2': 3.4439106935111887, 'first': 0.1496642643339695, 'last': 0.06593023454090692, 'samples': 1200}",0.1,0.001752506124077795,3.4439106935111887,1200,updated
55,-73.80487869865064,73.80487869865064,0.40545757005271804,0.020311769843172924,"[-8457.212113715022, 5629.452113644472]",-8457.212113715022,5629.452113644472,"[-4454.715850803828, 228.5249514901196]","[0.61516704821821, 0.5060893878496706]","{'std': 0.1, 'mean': 0.002461675482092215, 'sample_std': 0.09979750557316097, 'l2': 3.4581385683290766, 'first': 0.09411206912336113, 'last': 0.08584064339580694, 'samples': 1200}",0.1,0.002461675482092215,3.4581385683290766,1200,updated
56,-73.34723103458789,73.34723103458789,0.3825146964791063,0.020404724221809684,"[12868.283428839459, 145674.48957300052]",12868.283428839459,145674.48957300052,"[6477.222751011176, 5937.279837837937]","[0.5706198897101717, 0.5083746373645718]","{'std': 0.1, 'mean': -0.006818076986467908, 'sample_std': 0.10387904558749794, 'l2': 3.6062183437994237, 'first': -0.09311576035208274, 'last': -0.07228837046345979, 'samples': 1200}",0.1,-0.006818076986467908,3.6062183437994237,1200,updated
57,-70.62237823212733,70.62237823212733,0.4162187711177062,0.02295316719778271,"[10338.78599343839, 130644.50773361401]",10338.78599343839,130644.50773361401,"[5556.2092414155195, 5897.027478283609]","[0.6353921172202835, 0.5677474357429512]","{'std': 0.1, 'mean': -0.007237387197509385, 'sample_std': 0.09739324673662503, 'l2': 3.383103477580512, 'first': -0.03356678318758061, 'last': -0.1016464441570178, 'samples': 1200}",0.1,-0.007237387197509385,3.383103477580512,1200,updated
58,-67.74591072048428,67.74591072048428,0.44689609641803907,0.02575043780922335,"[-2220.0280652943306, 19253.37692409677]",-2220.0280652943306,19253.37692409677,"[-1258.439864944183, 958.4361579059453]","[0.6909542096344388, 0.6267177105257873]","{'std': 0.1, 'mean': 0.0012814623441240781, 'sample_std': 0.10075208890532948, 'l2': 3.4904370324405205, 'first': 0.011903597780811029, 'last': -0.11949990097123663, 'samples': 1200}",0.1,0.0012814623441240781,3.4904370324405205,1200,updated
59,-67.27750020780235,67.27750020780235,0.43980454739366576,0.026231286745735317,"[-819.8287486493375, 63546.85853867162]",-819.8287486493375,63546.85853867162,"[-459.252398993542, 3213.017105223343]","[0.6783698109849969, 0.6363020721048467]","{'std': 0.1, 'mean': -0.005156457557924139, 'sample_std': 0.09705620053469188, 'l2': 3.3668671105543204, 'first': -0.047715439823705255, 'last': 0.005583888952652156, 'samples': 1200}",0.1,-0.005156457557924139,3.3668671105543204,1200,updated
60,-64.81491980597015,64.81491980597015,0.4372374969876518,0.027898541711474115,"[-783.2605293701181, -31052.576157686723]",-783.2605293701181,-31052.576157686723,"[-436.8595900581898, -1653.0342981633469]","[0.6737772869950616, 0.6684322431570802]","{'std': 0.1, 'mean': 0.0038757337255600917, 'sample_std': 0.10491273287981841, 'l2': 3.636762763594608, 'first': -0.2561832034246743, 'last': -0.004082530661854887, 'samples': 1200}",0.1,0.0038757337255600917,3.636762763594608,1200,updated
61,-66.42759549076939,66.42759549076939,0.4348059953539917,0.027030050528575808,"[-13443.589110413424, -70515.78241699778]",-13443.589110413424,-70515.78241699778,"[-7466.948664607935, -3656.142484436799]","[0.6694086910944796, 0.6519019001754467]","{'std': 0.1, 'mean': 0.0012563693915521108, 'sample_std': 0.10001382301173711, 'l2': 3.4648538077334985, 'first': 0.0763142411381552, 'last': 0.06337243696182658, 'samples': 1200}",0.1,0.0012563693915521108,3.4648538077334985,1200,updated
62,-65.58353524104692,65.58353524104692,0.39480736776325714,0.02518930799671778,"[548.4871738307423, 78374.02580303517]",548.4871738307423,78374.02580303517,"[283.0111886284861, 3829.542036635222]","[0.5947392044484003, 0.6153404753310787]","{'std': 0.1, 'mean': -0.004368701589434063, 'sample_std': 0.09974931254279959, 'l2': 3.4587299818873354, 'first': 0.08565858826349895, 'last': -0.06300492195540898, 'samples': 1200}",0.1,-0.004368701589434063,3.4587299818873354,1200,updated
63,-63.22661085992285,63.22661085992285,0.3962697672566658,0.027120080758892825,"[-6379.793340548672, -28373.735074941953]",-6379.793340548672,-28373.735074941953,"[-3301.364997220393, -1475.2308856267612]","[0.5975693163346852, 0.653635895697431]","{'std': 0.1, 'mean': -0.0004066472553830245, 'sample_std': 0.10018356646969473, 'l2': 3.4704891331185097, 'first': -0.12473623187676892, 'last': -0.11939156513233672, 'samples': 1200}",0.1,-0.0004066472553830245,3.4704891331185097,1200,updated
64,-62.89121225641076,62.89121225641076,0.37947188566759993,0.026362084810340237,"[1663.6015835385485, 11136.388852903669]",1663.6015835385485,11136.388852903669,"[832.1028240696182, 565.4285291129314]","[0.5645556663624813, 0.6388835868411633]","{'std': 0.1, 'mean': -0.0003106438855944222, 'sample_std': 0.09781134005121699, 'l2': 3.388301298687316, 'first': -0.09404254585890932, 'last': 0.04646950625799241, 'samples': 1200}",0.1,-0.0003106438855944222,3.388301298687316,1200,updated
65,-62.932390874383344,62.932390874383344,0.38365198523060967,0.026650484962194625,"[-4058.546668083648, -20339.199675988053]",-4058.546668083648,-20339.199675988053,"[-2047.6479173440198, -1042.1509353219992]","[0.5728766946031775, 0.6445378721322926]","{'std': 0.1, 'mean': 0.0013483255690152991, 'sample_std': 0.10031678270875276, 'l2': 3.475389165237501, 'first': 0.06053786058619487, 'last': 0.10771479444201915, 'samples': 1200}",0.1,0.0013483255690152991,3.475389165237501,1200,updated
66,-63.437560450712084,63.437560450712084,0.37343045740357356,0.026120969735059275,"[-6280.414103520193, -4611.718742686543]",-6280.414103520193,-4611.718742686543,"[-3101.5803560121867, -232.35028254008725]","[0.5524002154297373, 0.6341163627790727]","{'std': 0.1, 'mean': -0.0002873566003040723, 'sample_std': 0.10038038269661843, 'l2': 3.4772927062532957, 'first': 0.03455910566272918, 'last': 0.099694060788037, 'samples': 1200}",0.1,-0.0002873566003040723,3.4772927062532957,1200,updated
67,-61.67058330558781,61.67058330558781,0.35836271539005443,0.026004126091169873,"[-2536.2883461407405, 6914.697380817187]",-2536.2883461407405,6914.697380817187,"[-1211.8195105498357, 347.0688512286172]","[0.5213844118696154, 0.6317928599536718]","{'std': 0.1, 'mean': -0.001045612090490562, 'sample_std': 0.09862279063316742, 'l2': 3.4165856881250365, 'first': 0.1632311443969143, 'last': -0.12699402436239504, 'samples': 1200}",0.1,-0.001045612090490562,3.4165856881250365,1200,updated
68,-60.568085615850976,60.568085615850976,0.3526105114968975,0.02617882170097109,"[1234.4864056568258, 62911.13635509472]",1234.4864056568258,62911.13635509472,"[582.13655157671, 3175.5263203951167]","[0.509266216764117, 0.635263548465958]","{'std': 0.1, 'mean': -0.0032539600228537837, 'sample_std': 0.09749717695595925, 'l2': 3.379281776391894, 'first': 0.10856859452383379, 'last': -0.02115762630234647, 'samples': 1200}",0.1,-0.0032539600228537837,3.379281776391894,1200,updated
69,-59.10667558960987,59.10667558960987,0.35536434455297816,0.027823384231586444,"[5416.685739472273, 4496.7833370118315]",5416.685739472273,4496.7833370118315,"[2570.4972618246225, 238.8428765335589]","[0.515087582279884, 0.6670188116699092]","{'std': 0.1, 'mean': 0.0008817184230199824, 'sample_std': 0.1024976193117211, 'l2': 3.5507530567947967, 'first': -0.08081099644417648, 'last': -0.11746529634912553, 'samples': 1200}",0.1,0.0008817184230199824,3.5507530567947967,1200,updated
70,-59.78823274679719,59.78823274679719,0.3677330165220243,0.027950484270916984,"[-6651.097007022236, -67111.99091348541]",-6651.097007022236,-67111.99091348541,"[-3244.55657726285, -3578.1259047386256]","[0.5407925548981303, 0.6694072404352448]","{'std': 0.1, 'mean': 0.0052238573594044395, 'sample_std': 0.10170134169185673, 'l2': 3.527682228484057, 'first': 0.00417777534143477, 'last': -0.18257538257674893, 'samples': 1200}",0.1,0.0052238573594044395,3.527682228484057,1200,updated
71,-61.3684028314265,61.3684028314265,0.3521772556705303,0.02609627288011254,"[-2889.6019923906656, 27131.5525296079]",-2889.6019923906656,27131.5525296079,"[-1361.2630661454114, 1365.8705836032777]","[0.5083469891255018, 0.6336259813878585]","{'std': 0.1, 'mean': -0.003339654153708683, 'sample_std': 0.10053424862411893, 'l2': 3.484529541206252, 'first': -0.03563777464884668, 'last': 0.0033482268269523423, 'samples': 1200}",0.1,-0.003339654153708683,3.484529541206252,1200,updated
72,-59.703666002723516,59.703666002723516,0.34581192598528837,0.02679153944814114,"[103.0323942362412, -19689.60953872782]",103.0323942362412,-19689.60953872782,"[47.81990336842603, -1013.3372674538298]","[0.4947343584640477, 0.6472846872238913]","{'std': 0.1, 'mean': -0.0003926974961629102, 'sample_std': 0.10300430413289575, 'l2': 3.5681996941694134, 'first': -0.09822281880913142, 'last': 0.17237525698825648, 'samples': 1200}",0.1,-0.0003926974961629102,3.5681996941694134,1200,updated
73,-60.00102389405748,60.00102389405748,0.34603392844151926,0.02627425515844578,"[3344.096082050241, -20411.913121678648]",3344.096082050241,-20411.913121678648,"[1552.894644679635, -1033.4747598450635]","[0.4952125574977319, 0.637151314549353]","{'std': 0.1, 'mean': 0.0010749877400840985, 'sample_std': 0.10059208775395397, 'l2': 3.4848111083398203, 'first': -0.06994517081597111, 'last': 0.001723908744390227, 'samples': 1200}",0.1,0.0010749877400840985,3.4848111083398203,1200,updated
74,-61.49471926151636,61.49471926151636,0.35330675894414193,0.025755359294168664,"[-2871.1057823332194, 5750.214507100188]",-2871.1057823332194,5750.214507100188,"[-1356.077504390463, 286.29270849665295]","[0.5107415039445282, 0.6268165669509024]","{'std': 0.1, 'mean': -0.000684328462158552, 'sample_std': 0.10158825186580454, 'l2': 3.519200117514364, 'first': -0.24100785822317483, 'last': 0.01810107968732614, 'samples': 1200}",0.1,-0.000684328462158552,3.519200117514364,1200,updated
75,-60.50669357294134,60.50669357294134,0.3469488752560395,0.025898232035856505,"[-11088.29025910964, -13664.852180176145]",-11088.29025910964,-13664.852180176145,"[-5160.203303774337, -683.5266874710887]","[0.4971807289006236, 0.6296794940358689]","{'std': 0.1, 'mean': -0.00317085598802951, 'sample_std': 0.09774008735058637, 'l2': 3.3875972020883016, 'first': -0.18629995851305167, 'last': -0.05262009817863823, 'samples': 1200}",0.1,-0.00317085598802951,3.3875972020883016,1200,updated
76,-58.832432373679495,58.832432373679495,0.32361019398505303,0.025558223016220353,"[-4575.475859567207, -28997.022587641877]",-4575.475859567207,-28997.022587641877,"[-2009.9311321275538, -1434.3818524589171]","[0.44557869586288024, 0.622844227161158]","{'std': 0.1, 'mean': -0.0010818276706826035, 'sample_std': 0.09733566181748626, 'l2': 3.3720144861890096, 'first': -0.0038719115014495004, 'last': 0.20342442991309562, 'samples': 1200}",0.1,-0.0010818276706826035,3.3720144861890096,1200,updated
77,-58.911600346826496,58.911600346826496,0.3148815829260813,0.02485695797956587,"[3531.9304278726563, 62274.41936814512]",3531.9304278726563,62274.41936814512,"[1516.1894937616435, 3008.830078979984]","[0.4254793845416047, 0.6085004086365687]","{'std': 0.1, 'mean': -0.0017318751083616032, 'sample_std': 0.09949458786275445, 'l2': 3.4471157344139742, 'first': -0.10340638828137266, 'last': 0.0486251597738512, 'samples': 1200}",0.1,-0.0017318751083616032,3.4471157344139742,1200,updated
78,-58.75378388101692,58.75378388101692,0.32144735853814166,0.02634711655097724,"[1259.4684238962743, 15423.196534010034]",1259.4684238962743,15423.196534010034,"[550.1578510368003, 782.7095383160406]","[0.44064127947922116, 0.6385887094263686]","{'std': 0.1, 'mean': -0.0015068772766932575, 'sample_std': 0.10005462540796871, 'l2': 3.46638695093135, 'first': -0.008065523707242046, 'last': 0.055085009109464095, 'samples': 1200}",0.1,-0.0015068772766932575,3.46638695093135,1200,updated
79,-56.976451156063824,56.976451156063824,0.3238581006891864,0.026746853140113193,"[-6293.9767772368605, -29090.904325580046]",-6293.9767772368605,-29090.904325580046,"[-2766.6159870177944, -1495.0892451645718]","[0.44614285798958914, 0.646415804809529]","{'std': 0.1, 'mean': -0.0005913286558433047, 'sample_std': 0.10096691218170727, 'l2': 3.497656419676663, 'first': 0.08037263672692703, 'last': 0.15799970515040174, 'samples': 1200}",0.1,-0.0005913286558433047,3.497656419676663,1200,updated
80,-58.50417636476406,58.50417636476406,0.31188759436772545,0.025987669827757045,"[5246.213804937997, 14190.44562859334]",5246.213804937997,14190.44562859334,"[2233.9347268846445, 711.8805273244622]","[0.4184766981194112, 0.6314649123578833]","{'std': 0.1, 'mean': -0.00014776429180447229, 'sample_std': 0.0965189885488627, 'l2': 3.3435197594358117, 'first': 0.07127218042236398, 'last': 0.20428090254849063, 'samples': 1200}",0.1,-0.00014776429180447229,3.3435197594358117,1200,updated
81,-57.60729452028766,57.60729452028766,0.3215237069649215,0.02634686322411544,"[5984.915826706883, 50785.714959263496]",5984.915826706883,50785.714959263496,"[2614.8378144972194, 2577.2959910308714]","[0.44081604538825764, 0.6385837176311279]","{'std': 0.1, 'mean': 0.0005298586859056831, 'sample_std': 0.10113896350977497, 'l2': 3.5036045479006828, 'first': -0.1762475873845027, 'last': 0.030887582466512537, 'samples': 1200}",0.1,0.0005298586859056831,3.5036045479006828,1200,updated
82,-58.0364878379153,58.0364878379153,0.3331193020283143,0.027682285710879474,"[198.94191905804377, -52891.354877784244]",198.94191905804377,-52891.354877784244,"[89.52946452863185, -2797.423540183561]","[0.4669644235332298, 0.6643566775414366]","{'std': 0.1, 'mean': 0.004434266622638538, 'sample_std': 0.10274908359469426, 'l2': 3.5626456854472828, 'first': 0.02968062159103957, 'last': 0.05885209277870584, 'samples': 1200}",0.1,0.004434266622638538,3.5626456854472828,1200,updated
83,-59.28532534953791,59.28532534953791,0.33352241214646255,0.02623535063040677,"[-6456.158481688301, -68618.2678097045]",-6456.158481688301,-68618.2678097045,"[-2908.3712373040808, -3469.886225046502]","[0.4678597181785161, 0.6363824421396009]","{'std': 0.1, 'mean': 0.004561747931240877, 'sample_std': 0.09596192244840385, 'l2': 3.327972374437322, 'first': -0.010963327394140188, 'last': 0.19670797524848255, 'samples': 1200}",0.1,0.004561747931240877,3.327972374437322,1200,updated
84,-60.16927828409162,60.16927828409162,0.32063344196634735,0.02452944469881009,"[4511.923791573126, 35307.48004494195]",4511.923791573126,35307.48004494195,"[1966.6905302230132, 1686.8006592506433]","[0.4387760058054753, 0.6016835798891359]","{'std': 0.1, 'mean': -0.00186646452768585, 'sample_std': 0.10321037254550061, 'l2': 3.5758967587133945, 'first': 0.129634699592404, 'last': -0.1484217946047118, 'samples': 1200}",0.1,-0.00186646452768585,3.5758967587133945,1200,updated
85,-60.911488156823104,60.911488156823104,0.32930268625608305,0.025346624519578857,"[-9620.937086042708, 15297.192419827437]",-9620.937086042708,15297.192419827437,"[-4288.385067075863, 751.40359425556]","[0.45844291110770546, 0.6185515864816423]","{'std': 0.1, 'mean': -0.0005160642644886435, 'sample_std': 0.09998584907839667, 'l2': 3.4636575474350226, 'first': -0.152869936651283, 'last': 0.011227588324699223, 'samples': 1200}",0.1,-0.0005160642644886435,3.4636575474350226,1200,updated
86,-58.306369405485796,58.306369405485796,0.3106473100195845,0.02571799400452914,"[-3677.2284971102467, 11596.663649689228]",-3677.2284971102467,11596.663649689228,"[-1560.5405148073178, 576.6704752742694]","[0.41555906043694685, 0.6260656224241979]","{'std': 0.1, 'mean': -0.002392123673309375, 'sample_std': 0.10093111196937306, 'l2': 3.4973381224655755, 'first': 0.18074852319962442, 'last': 0.11400403283959448, 'samples': 1200}",0.1,-0.002392123673309375,3.4973381224655755,1200,updated
87,-58.66549910906989,58.66549910906989,0.30408454329415824,0.026006107129844525,"[-4594.65823377519, 89721.79702241108]",-4594.65823377519,89721.79702241108,"[-1914.6848706506112, 4503.687685038543]","[0.39995365528887367, 0.6318323271769406]","{'std': 0.1, 'mean': -0.0022575399306066306, 'sample_std': 0.09840677228060629, 'l2': 3.4098074990636147, 'first': -0.1175236589757147, 'last': 0.06049298970947854, 'samples': 1200}",0.1,-0.0022575399306066306,3.4098074990636147,1200,updated
88,-57.45330570941343,57.45330570941343,0.29619496873388584,0.028350682089131343,"[569.4228900069885, 10373.977395367296]",569.4228900069885,10373.977395367296,"[231.98778006177167, 559.6592083221317]","[0.38080680658236754, 0.6768692040273261]","{'std': 0.1, 'mean': 0.0005479254738735284, 'sample_std': 0.09797199047114825, 'l2': 3.393902380305659, 'first': -0.03889677356393927, 'last': 0.07766289199717526, 'samples': 1200}",0.1,0.0005479254738735284,3.393902380305659,1200,updated
89,-58.34690045514908,58.34690045514908,0.29714140914010906,0.028653943584938505,"[-3896.1107766682694, 41345.686012806465]",-3896.1107766682694,41345.686012806465,"[-1591.6840853636909, 2250.2659718692094]","[0.38312668438298525, 0.6824657961105474]","{'std': 0.1, 'mean': -0.004587340042241241, 'sample_std': 0.10126706866139334, 'l2': 3.5115915851250987, 'first': 0.1578704299021229, 'last': -0.1112488543608097, 'samples': 1200}",0.1,-0.004587340042241241,3.5115915851250987,1200,updated
90,-57.67734715809369,57.67734715809369,0.2907000496826013,0.02990045469857925,"[-5864.61794044998, -11801.572855877648]",-5864.61794044998,-11801.572855877648,"[-2350.8716465297825, -665.2377643513905]","[0.3672098435293483, 0.7049684558292395]","{'std': 0.1, 'mean': 0.0003500418575412815, 'sample_std': 0.10089815732170107, 'l2': 3.495235731143198, 'first': 0.1951739398019362, 'last': 0.06669839775775288, 'samples': 1200}",0.1,0.0003500418575412815,3.495235731143198,1200,updated
91,-58.569724325817425,58.569724325817425,0.28140843817867184,0.029527395129091707,"[-1213.648324234705, -6535.5596570012785]",-1213.648324234705,-6535.5596570012785,"[-472.90044718731303, -364.6204744849735]","[0.3437011270640505, 0.6983160781857256]","{'std': 0.1, 'mean': 0.0006180335818818407, 'sample_std': 0.09959074866372909, 'l2': 3.4499911625817927, 'first': -0.10862668901400335, 'last': 0.060190854678195196, 'samples': 1200}",0.1,0.0006180335818818407,3.4499911625817927,1200,updated
92,-57.87210044591353,57.87210044591353,0.2795710585666165,0.029324548116947867,"[3022.790466005467, -46352.46902343955]",3022.790466005467,-46352.46902343955,"[1171.0815907596007, -2571.3875048467744]","[0.33897212259217735, 0.6946698734408758]","{'std': 0.1, 'mean': 0.0026482437290015373, 'sample_std': 0.10161198983466171, 'l2': 3.521137828544789, 'first': -0.05373823453872743, 'last': -0.038783528387161245, 'samples': 1200}",0.1,0.0026482437290015373,3.521137828544789,1200,updated
