episode,environment_steps,epsilon,episode_reward,moving_average_reward_20,mean_abs_td_error,visited_states,state_coverage_pct,visited_full_states,full_state_coverage_pct,greedy_policy_changes,mean_kp,mean_ki,final_kp,final_ki,validation_baseline_objective,validation_learned_objective,deployment_accepted,checkpoint_validation_objective,best_checkpoint_validation_objective,fit_scenarios,validation_scenarios,selected_policy_family
187.0,44880.0,0.188,-32.56805844423039,-92.73723767099676,0.744119295344266,25.0,100.0,45.0,60.0,3.0,0.5184875186356149,0.003897116747404077,0.6734348521345749,0.004056691798618942,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
188.0,45120.0,0.18766666666666668,-63.719414284383035,-92.25105426797401,1.6311359689407752,25.0,100.0,46.0,61.33333333333333,5.0,0.5073962195664524,0.0037180666344542868,0.653433163591326,0.004056691798618942,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
189.0,45360.0,0.18733333333333335,-80.46738633973555,-91.72016672258158,2.5275701496957077,25.0,100.0,46.0,61.33333333333333,2.0,0.553136195051397,0.0037497735554364105,0.5641311953650401,0.0036081869958824826,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
190.0,45600.0,0.187,-201.62401155506305,-92.26825045979858,6.06805031654217,25.0,100.0,46.0,61.33333333333333,6.0,0.47900037550004076,0.003775844422744522,0.4662241284008595,0.004365906265017804,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
191.0,45840.0,0.18666666666666665,-230.15772626551475,-101.66702548706988,4.62731579039331,25.0,100.0,46.0,61.33333333333333,10.0,0.549971862968915,0.0034559441905968624,0.5180268093342884,0.0036814478072466905,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
192.0,46080.0,0.18633333333333335,-87.10106716535441,-103.67445345085302,1.757206024183828,25.0,100.0,46.0,61.33333333333333,5.0,0.5291029824053987,0.003743219391321911,0.6010598295302958,0.0033133030265220216,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
193.0,46320.0,0.186,-46.57529375817061,-100.44217449491481,1.8604204975650045,25.0,100.0,46.0,61.33333333333333,5.0,0.5552445291877857,0.00379995814213447,0.4523768055632258,0.0036814478072466905,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
194.0,46560.0,0.18566666666666665,-56.57038732659142,-98.51783100394114,1.1354169514242838,25.0,100.0,46.0,61.33333333333333,0.0,0.565484820959112,0.0036804632143414007,0.5454822302290057,0.004016124880632754,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
195.0,46800.0,0.18533333333333335,-90.60625183376455,-99.88268967657807,2.646484789524652,25.0,100.0,46.0,61.33333333333333,5.0,0.5206156634230518,0.003753875484829343,0.5180268093342884,0.004056691798618942,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
196.0,47040.0,0.185,-66.68040666856238,-101.00694788467248,2.171404318406501,25.0,100.0,46.0,61.33333333333333,2.0,0.496439961992144,0.0039206651520516805,0.5171202624179535,0.004056691798618942,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
197.0,47280.0,0.18466666666666667,-214.01309702371566,-95.40424943541538,4.8252301312813834,25.0,100.0,46.0,61.33333333333333,6.0,0.46754977928227076,0.003717853262421477,0.5180268093342884,0.0033467707338606274,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
198.0,47520.0,0.18433333333333335,-205.40899577799496,-101.7233859742329,5.463939116090046,25.0,100.0,46.0,61.33333333333333,6.0,0.525069305304542,0.0036875664098435317,0.5180268093342884,0.004056691798618942,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
199.0,47760.0,0.184,-232.71821225004172,-112.31806357250134,4.9191394001089215,25.0,100.0,46.0,61.33333333333333,6.0,0.4758336336362626,0.004090024318182363,0.4273721177007879,0.0035721051259236577,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
200.0,48000.0,0.18366666666666667,-147.46993082328862,-117.28733534580506,2.8615577997348645,25.0,100.0,46.0,61.33333333333333,2.0,0.481322760213478,0.0036902651746782444,0.461561887116851,0.0033467707338606274,nan,nan,nan,35.630384946710905,35.02523107786945,48.0,16.0,
201.0,48240.0,0.18333333333333335,-114.08400082677065,-115.95132535200955,2.3333468022362767,25.0,100.0,46.0,61.33333333333333,1.0,0.46065659333785575,0.0036713001554026896,0.4515851461534902,0.004056691798618942,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
202.0,48480.0,0.183,-151.74942411303948,-120.3307629404432,3.384122442037748,25.0,100.0,46.0,61.33333333333333,9.0,0.5021291223554166,0.003891647828224505,0.5698294902677172,0.004056691798618942,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
203.0,48720.0,0.18266666666666667,-292.87697292770474,-131.87210113023596,6.740581009924814,25.0,100.0,46.0,61.33333333333333,7.0,0.5265094983371373,0.003923155544861195,0.6734348521345749,0.004056691798618942,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
204.0,48960.0,0.18233333333333335,-257.07895632923976,-142.220203085595,5.352099080154865,25.0,100.0,46.0,61.33333333333333,6.0,0.5773596035137768,0.004143589433007446,0.6734348521345749,0.0035783672686437846,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
205.0,49200.0,0.182,-162.53549961552,-146.1965749862239,3.4548986196632643,25.0,100.0,46.0,61.33333333333333,4.0,0.5175549269002807,0.0035344918163567954,0.6734348521345749,0.0030425188489642064,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
206.0,49440.0,0.18166666666666667,-44.06857147211146,-138.90368324003987,0.9510947320240275,25.0,100.0,46.0,61.33333333333333,4.0,0.5724391304642055,0.003659338836944217,0.6734348521345749,0.003651022618757048,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
207.0,49680.0,0.18133333333333335,-129.7942681988474,-143.76499372777073,3.797699122447637,25.0,100.0,46.0,61.33333333333333,9.0,0.54756347740186,0.0036155331639818864,0.6734348521345749,0.0030425188489642064,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
208.0,49920.0,0.181,-130.8477482208188,-147.1214104245925,3.1185892967217015,25.0,100.0,46.0,61.33333333333333,5.0,0.5596816459277202,0.00352716489430197,0.6734348521345749,0.0030425188489642064,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
209.0,50160.0,0.18066666666666667,-100.64887322075295,-148.13048476864338,2.119450708773412,25.0,100.0,46.0,61.33333333333333,8.0,0.5039891473664896,0.0037191897207886015,0.5688322886597489,0.0030425188489642064,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
210.0,50400.0,0.18033333333333335,-72.09286159177891,-141.65392727047916,1.6677603870193114,25.0,100.0,46.0,61.33333333333333,0.0,0.5784574719071421,0.003236838611838677,0.6667005036132292,0.0030425188489642064,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
211.0,50640.0,0.18,-213.65015424092124,-140.8285486692495,4.941414233098835,25.0,100.0,46.0,61.33333333333333,4.0,0.49341945332280046,0.0036082222294550824,0.6734348521345749,0.003651022618757048,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
212.0,50880.0,0.17966666666666667,-55.968200071835156,-139.27190531457353,1.3980246358717763,25.0,100.0,46.0,61.33333333333333,1.0,0.535561454825127,0.003322929735816656,0.6060913669211174,0.0033467707338606274,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
213.0,51120.0,0.17933333333333334,-158.93192090733353,-144.8897366720317,3.4571354577510203,25.0,100.0,46.0,61.33333333333333,9.0,0.5473921561204355,0.0036230412284898737,0.42590378248721317,0.0033467707338606274,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
214.0,51360.0,0.179,-35.34999688528125,-143.82871714996617,0.6709407286553085,25.0,100.0,46.0,61.33333333333333,5.0,0.4642695964386358,0.003569715528239103,0.42309839652378006,0.0036814478072466905,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
215.0,51600.0,0.17866666666666667,-56.77196452802172,-142.13700278467905,1.4799132264910566,25.0,100.0,46.0,61.33333333333333,3.0,0.4474288738428973,0.0035987356468733848,0.38852010700071626,0.004056691798618942,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
216.0,51840.0,0.17833333333333334,-215.37236220519853,-149.57160056151082,4.735798566035966,25.0,100.0,46.0,61.33333333333333,5.0,0.4726023658674636,0.0037609375513926457,0.38852010700071626,0.004056691798618942,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
217.0,52080.0,0.178,-158.78060352667617,-146.80997588665883,3.7989223742596105,25.0,100.0,46.0,61.33333333333333,5.0,0.4355849802987419,0.003609138121080433,0.38852010700071626,0.004056691798618942,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
218.0,52320.0,0.17766666666666667,-147.35222428295702,-143.90713731190698,3.064176445888327,25.0,100.0,46.0,61.33333333333333,6.0,0.45145869478838696,0.004007079581963518,0.38852010700071626,0.004056691798618942,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
219.0,52560.0,0.17733333333333334,-58.75066912376188,-135.20876015559296,1.5951432521321935,25.0,100.0,46.0,61.33333333333333,4.0,0.4580499617557188,0.004092921521471522,0.38852010700071626,0.004056691798618942,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
220.0,52800.0,0.177,-81.2877009014258,-131.89964865949983,1.9986265178007558,25.0,100.0,46.0,61.33333333333333,6.0,0.4419889213382859,0.003554741234230096,0.4273721177007879,0.0030425188489642064,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
221.0,53040.0,0.17666666666666667,-109.13803452411555,-131.65235034436708,2.8631243185873676,25.0,100.0,46.0,61.33333333333333,5.0,0.5112109298684885,0.0035998739047285733,0.5180268093342884,0.0033467707338606274,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
222.0,53280.0,0.17633333333333334,-315.3095486410339,-139.83035657076678,6.461121366298676,25.0,100.0,46.0,61.33333333333333,7.0,0.5227637815466742,0.004016348531122475,0.5171202624179535,0.0030425188489642064,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
223.0,53520.0,0.176,-178.40902649317323,-134.10695924904022,3.246318096272436,25.0,100.0,46.0,61.33333333333333,0.0,0.44558681768164,0.0035112435785486346,0.5180268093342884,0.004016124880632754,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
224.0,53760.0,0.17566666666666667,-115.51186053114768,-127.02860445913561,2.917471749321854,25.0,100.0,46.0,61.33333333333333,6.0,0.5304853718339239,0.0035969123084295504,0.38852010700071626,0.0030425188489642064,nan,nan,nan,nan,35.02523107786945,48.0,16.0,
225.0,54000.0,0.17533333333333334,-115.88179156370704,-124.69591905654495,2.1730140967883953,25.0,100.0,46.0,61.33333333333333,0.0,0.47212539541132054,0.003593071853643416,0.5077180758285361,0.0030425188489642064,nan,nan,nan,34.4611972605325,34.4611972605325,48.0,16.0,
226.0,54240.0,0.175,-591.7496315750587,-152.07997206169233,11.930139164301337,25.0,100.0,46.0,61.33333333333333,3.0,0.5411771465132459,0.0037695751263366506,0.5698294902677172,0.003614512392569478,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
227.0,54480.0,0.17466666666666666,-50.32016883723962,-148.10626709361193,1.5757336139134235,25.0,100.0,46.0,61.33333333333333,5.0,0.4854631914968946,0.003734269758255916,0.4154056984051659,0.003651022618757048,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
228.0,54720.0,0.17433333333333334,-32.969704025111064,-143.21236488382655,0.7947647215087548,25.0,100.0,46.0,61.33333333333333,0.0,0.5172654922852812,0.003196113645562586,0.626812439294489,0.0030425188489642064,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
229.0,54960.0,0.174,-126.68631988559932,-144.51423721706888,3.271391665942572,25.0,100.0,46.0,61.33333333333333,4.0,0.5081765956537211,0.0037441580083868164,0.5698294902677172,0.0033467707338606274,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
230.0,55200.0,0.17366666666666666,-96.49539182072058,-145.73436372851597,2.441945353084525,25.0,100.0,46.0,61.33333333333333,7.0,0.5294037575918632,0.0036350213719336714,0.38852010700071626,0.0030425188489642064,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
231.0,55440.0,0.17333333333333334,-73.06954767469023,-138.70533340020444,1.6670028448333323,25.0,100.0,46.0,61.33333333333333,0.0,0.5290514969009964,0.0037852773548301237,0.5346271338474486,0.0030425188489642064,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
232.0,55680.0,0.173,-98.96807242997409,-140.85532701811138,3.9716110595260425,25.0,100.0,46.0,61.33333333333333,6.0,0.5219128130301774,0.00369102447633946,0.4909340072061051,0.0032473682962942344,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
233.0,55920.0,0.17266666666666666,-161.94235765377653,-141.0058488554335,4.917965535614636,25.0,100.0,46.0,61.33333333333333,8.0,0.4940598878166577,0.0036946933314992484,0.5688322886597489,0.0032473682962942335,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
234.0,56160.0,0.17233333333333334,-66.80935740995163,-142.57881688166702,1.5846562196824114,25.0,100.0,46.0,61.33333333333333,2.0,0.4903638701374194,0.004051772480889392,0.5688322886597489,0.0036081869958824826,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
235.0,56400.0,0.172,-32.982605271938745,-141.38934891886288,1.1731700423961458,25.0,100.0,46.0,61.33333333333333,3.0,0.5112717748692622,0.0035912771735506412,0.38852010700071626,0.004056691798618942,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
236.0,56640.0,0.17166666666666666,-246.20586898057948,-142.93102425763192,5.296702392811867,25.0,100.0,46.0,61.33333333333333,5.0,0.4866660469768604,0.004026943909475989,0.5180268093342884,0.004016124880632754,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
237.0,56880.0,0.17133333333333334,-119.79922150805653,-140.98195515670093,4.3995521275540925,25.0,100.0,46.0,61.33333333333333,8.0,0.500316477587237,0.0038349663143118344,0.5128465412409455,0.00404959258797136,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
238.0,57120.0,0.17099999999999999,-93.00350407344393,-138.26451914622527,2.3949037922651955,25.0,100.0,46.0,61.33333333333333,3.0,0.48154617853103115,0.0038750645369810197,0.5180268093342884,0.004056691798618942,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
239.0,57360.0,0.17066666666666666,-220.867559584733,-146.37036366927384,5.208613335809075,25.0,100.0,46.0,61.33333333333333,6.0,0.48660250645196773,0.003906812598362127,0.5180268093342884,0.004056691798618942,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
240.0,57600.0,0.17033333333333334,-71.30544480652092,-145.8712508645286,2.2484211916040344,25.0,100.0,46.0,61.33333333333333,4.0,0.4965295933110234,0.0039062350158170383,0.5698294902677172,0.004016124880632754,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
241.0,57840.0,0.16999999999999998,-41.246737077241015,-142.47668599218485,1.641796196957837,25.0,100.0,46.0,61.33333333333333,1.0,0.5054575460523063,0.0037592817272754826,0.4662241284008595,0.0030425188489642064,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
242.0,58080.0,0.16966666666666666,-147.31190926903457,-134.07680402358488,3.033161413216184,25.0,100.0,46.0,61.33333333333333,3.0,0.5253775450053908,0.0036970140394493984,0.6734348521345749,0.0030425188489642064,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
243.0,58320.0,0.16933333333333334,-127.36482128864809,-131.52459376335864,2.8727764337693693,25.0,100.0,46.0,61.33333333333333,2.0,0.5527871636963827,0.004024787379806655,0.5180268093342884,0.0030425188489642064,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
244.0,58560.0,0.16899999999999998,-251.52037860651444,-138.32501966712698,5.878808980764468,25.0,100.0,46.0,61.33333333333333,7.0,0.5132361405704656,0.0039216479337285965,0.38852010700071626,0.0030425188489642064,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
245.0,58800.0,0.1686666666666667,-149.34428765250004,-139.99814447156663,3.472658409623353,25.0,100.0,46.0,61.33333333333333,8.0,0.4741443940159252,0.003854976248530278,0.5077180758285361,0.004462360978480837,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
246.0,59040.0,0.16833333333333333,-165.6035559251166,-118.69084068906952,3.5531059472378783,25.0,100.0,46.0,61.33333333333333,4.0,0.4932762201312408,0.0038637051235844953,0.5584898834113897,0.00404959258797136,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
247.0,59280.0,0.16799999999999998,-193.53755763394284,-125.85171012890468,4.433838616742202,25.0,100.0,46.0,61.33333333333333,5.0,0.5305685621550275,0.0038942069246341326,0.5180268093342884,0.0030425188489642064,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
248.0,59520.0,0.16766666666666669,-26.8837677604071,-125.54741331566947,0.9041457382881165,25.0,100.0,46.0,61.33333333333333,1.0,0.5067903221896939,0.0034667129541817005,0.5180268093342884,0.0033467707338606274,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
249.0,59760.0,0.16733333333333333,-70.59511985261722,-122.74285331402038,1.7898364763559418,25.0,100.0,46.0,61.33333333333333,0.0,0.5013721980460083,0.0038567940845213706,0.5180268093342884,0.0030425188489642064,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
250.0,60000.0,0.16699999999999998,-39.06825453551839,-119.87149644976027,0.7700609708037831,25.0,100.0,46.0,61.33333333333333,2.0,0.5160247328462381,0.0041473757632005705,0.5180268093342884,0.004056691798618942,nan,nan,nan,36.88737217053789,34.4611972605325,48.0,16.0,
251.0,60240.0,0.16666666666666669,-161.6805904716805,-124.30204858960978,3.991114687400879,25.0,100.0,46.0,61.33333333333333,7.0,0.5406265922695123,0.004103139990054592,0.626812439294489,0.004016124880632754,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
252.0,60480.0,0.16633333333333333,-112.67993907314401,-124.98764192176827,3.4575082783841875,25.0,100.0,46.0,61.33333333333333,4.0,0.4818709638209251,0.0039043569365431034,0.4654082361761582,0.003936203995508162,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
253.0,60720.0,0.16599999999999998,-72.4687550012337,-120.51396178914112,2.68415219633343,25.0,100.0,46.0,61.33333333333333,4.0,0.514895898143806,0.0036918799082319206,0.6205443149015442,0.0036814478072466905,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
254.0,60960.0,0.16566666666666668,-195.84893309716074,-126.9659405735016,5.309944459393436,25.0,100.0,46.0,61.33333333333333,5.0,0.4672020209505017,0.0037526252115718645,0.5698294902677172,0.0030425188489642064,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
255.0,61200.0,0.16533333333333333,-182.59808059250756,-134.44671433953002,4.17837102383264,25.0,100.0,46.0,61.33333333333333,7.0,0.4906433175952309,0.003323882534336588,0.5068295691958363,0.0030425188489642064,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
256.0,61440.0,0.16499999999999998,-39.22103264344825,-124.09747252267346,1.349234181797353,25.0,100.0,46.0,61.33333333333333,3.0,0.5238133069458272,0.0037293302800992276,0.4196017155607736,0.0032859203568813434,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
257.0,61680.0,0.16466666666666668,-199.98131688740824,-128.10657729164106,5.9647628931839725,25.0,100.0,46.0,61.33333333333333,5.0,0.46393617665963305,0.004129075177254078,0.5180268093342884,0.004056691798618942,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
258.0,61920.0,0.16433333333333333,-75.03454964199928,-127.2081295700688,2.8480324446974543,25.0,100.0,46.0,61.33333333333333,6.0,0.42694892676093316,0.0036327262382644713,0.4273721177007879,0.0030425188489642064,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
259.0,62160.0,0.164,-64.43621128122663,-119.3865621548935,1.484228183834498,25.0,100.0,46.0,61.33333333333333,3.0,0.5025002126830901,0.0037565779109824953,0.5180268093342884,0.004056691798618942,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
260.0,62400.0,0.16366666666666668,-24.830624217954306,-117.06282112546519,0.5784907143742063,25.0,100.0,46.0,61.33333333333333,1.0,0.5094508273950985,0.0033833875644786147,0.5180268093342884,0.004056691798618942,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
261.0,62640.0,0.16333333333333333,-22.999858327877607,-116.15047718799697,0.47060240248056284,25.0,100.0,46.0,61.33333333333333,1.0,0.4900840169459017,0.0037195958318949596,0.4273721177007879,0.0036814478072466905,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
262.0,62880.0,0.163,-118.06826989129095,-114.68829521910982,3.0238960357676277,25.0,100.0,46.0,61.33333333333333,6.0,0.5308397029450289,0.00429780512487793,0.4909340072061051,0.0030425188489642064,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
263.0,63120.0,0.16266666666666668,-172.91954117503056,-116.96603121342896,3.866221860267323,25.0,100.0,46.0,61.33333333333333,5.0,0.48008204138736543,0.0041872472543437395,0.4662241284008595,0.0030425188489642064,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
264.0,63360.0,0.16233333333333333,-114.9542662298703,-110.13772559459673,2.250800680488595,25.0,100.0,46.0,61.33333333333333,5.0,0.5156197103476926,0.003699897142503994,0.5641311953650402,0.00404959258797136,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
265.0,63600.0,0.162,-42.489292834921734,-104.79497585371783,1.1846686955838377,25.0,100.0,46.0,61.33333333333333,6.0,0.5045681286637221,0.003597360076414511,0.5180268093342884,0.004056691798618942,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
266.0,63840.0,0.16166666666666668,-72.59973792065955,-100.14478495349496,1.55668113361728,25.0,100.0,46.0,61.33333333333333,1.0,0.4988172324554472,0.0036595663919997963,0.38852010700071626,0.004056691798618942,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
267.0,64080.0,0.16133333333333333,-69.04258963699579,-93.9200365536476,1.9397309723688583,25.0,100.0,46.0,61.33333333333333,4.0,0.5089331185020548,0.004081075896905141,0.5180268093342884,0.004056691798618942,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
268.0,64320.0,0.161,-91.12065922419289,-97.1318811268369,2.798593395876892,25.0,100.0,46.0,61.33333333333333,3.0,0.4735534684855139,0.003857211522240203,0.5171202624179535,0.004056691798618942,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
269.0,64560.0,0.16066666666666668,-198.92174353132026,-103.54821231077206,4.286819944336943,25.0,100.0,46.0,61.33333333333333,5.0,0.49916527317781095,0.003877311140568778,0.5180268093342884,0.004056691798618942,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
270.0,64800.0,0.16033333333333333,-114.19754799839177,-107.30467698391571,4.309312929631285,25.0,100.0,46.0,61.33333333333333,8.0,0.47704761327559964,0.004036937011749284,0.4273721177007879,0.004056691798618942,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
271.0,65040.0,0.16,-108.89833991537463,-104.66556445610043,2.460106325597855,25.0,100.0,46.0,61.33333333333333,6.0,0.47275353569550777,0.003794705571399383,0.47010932947086675,0.004016124880632754,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
272.0,65280.0,0.15966666666666668,-25.589136727530427,-100.31102433881975,0.5682007459997808,25.0,100.0,46.0,61.33333333333333,1.0,0.44053939868602326,0.0039014345971886736,0.5171202624179535,0.004056691798618942,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
273.0,65520.0,0.15933333333333333,-111.42820485398799,-102.25899683145745,3.0943316771377845,25.0,100.0,46.0,61.33333333333333,5.0,0.46764205920766183,0.0035635244355812106,0.5180268093342884,0.0030425188489642064,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
274.0,65760.0,0.159,-75.05437866876753,-96.21926911003781,1.6123480934205574,25.0,100.0,46.0,61.33333333333333,1.0,0.4780733333386445,0.0034475291228369567,0.4273721177007879,0.004056691798618942,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
275.0,66000.0,0.15866666666666668,-112.43382538257555,-92.71105634954121,2.8343043283208527,25.0,100.0,46.0,61.33333333333333,4.0,0.5215945171689672,0.0038884024747856106,0.5180268093342884,0.004056691798618942,nan,nan,nan,36.3347697369486,34.4611972605325,48.0,16.0,
276.0,66240.0,0.15833333333333333,-46.024179970535435,-93.05121371589559,2.2444275468176365,25.0,100.0,46.0,61.33333333333333,5.0,0.5306109572532588,0.003908549781060214,0.5180268093342884,0.004056691798618942,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
277.0,66480.0,0.158,-230.42046240530706,-94.57317099179052,8.389809245555972,25.0,100.0,46.0,61.33333333333333,5.0,0.503912638000832,0.0036383053430211966,0.5180268093342884,0.00404959258797136,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
278.0,66720.0,0.15766666666666668,-76.79566507862314,-94.66122676362171,2.1981851086973845,25.0,100.0,46.0,61.33333333333333,5.0,0.5141568253018054,0.003917757204632049,0.5180268093342884,0.004056691798618942,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
279.0,66960.0,0.15733333333333333,-28.88449917965696,-92.88364115854321,1.1732523658619727,25.0,100.0,46.0,61.33333333333333,0.0,0.5143229365339423,0.003597264775786762,0.5180268093342884,0.004056691798618942,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
280.0,67200.0,0.157,-19.716040559311228,-92.62791197561108,0.5727057666122742,25.0,100.0,46.0,61.33333333333333,2.0,0.4458849820848949,0.003963239057370345,0.38852010700071626,0.004056691798618942,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
281.0,67440.0,0.15666666666666668,-32.26422391380087,-93.09113025490724,0.6491439144409353,25.0,100.0,46.0,61.33333333333333,2.0,0.4592891254325857,0.003914313663990751,0.5180268093342884,0.004056691798618942,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
282.0,67680.0,0.15633333333333332,-95.45367693129053,-91.96040060690721,3.263302612008721,25.0,100.0,46.0,61.33333333333333,4.0,0.5147925014064444,0.00345881220250766,0.4662241284008595,0.0033467707338606274,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
283.0,67920.0,0.156,-92.88655542431428,-87.9587513193714,1.9610617790999754,25.0,100.0,46.0,61.33333333333333,5.0,0.4829207260380894,0.0037431216155078876,0.4662241284008595,0.0033467707338606274,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
284.0,68160.0,0.15566666666666668,-229.91847785755263,-93.70696190075552,4.481514894135276,25.0,100.0,46.0,61.33333333333333,4.0,0.5393939366844762,0.003702126187299241,0.5180268093342884,0.0032859203568813434,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
285.0,68400.0,0.15533333333333332,-90.97322892684765,-96.13115870535182,1.8907634353314198,25.0,100.0,46.0,61.33333333333333,2.0,0.4395673321705326,0.0037185622214584158,0.38852010700071626,0.004056691798618942,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
286.0,68640.0,0.155,-58.9553241871832,-95.44893801867799,1.512809197526101,25.0,100.0,46.0,61.33333333333333,2.0,0.47283304899784745,0.0036151743517051586,0.38852010700071626,0.004056691798618942,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
287.0,68880.0,0.15466666666666667,-20.38919770095458,-93.01626842187594,0.932085525988538,25.0,100.0,46.0,61.33333333333333,0.0,0.4402934980992959,0.003853753340475068,0.38852010700071626,0.0030425188489642064,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
288.0,69120.0,0.15433333333333332,-97.16877077243907,-93.31867399928822,2.657659409404691,25.0,100.0,46.0,61.33333333333333,6.0,0.532388733732953,0.003824193332364475,0.5180268093342884,0.003578367268643784,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
289.0,69360.0,0.154,-70.46006109600245,-86.89558987752234,1.3982219258031565,25.0,100.0,46.0,61.33333333333333,0.0,0.4348485126459421,0.003683767333186719,0.38852010700071626,0.0030425188489642064,nan,nan,nan,nan,34.4611972605325,48.0,16.0,
